"value","European Union & Foreign Affairs","Parliamentary Procedures","Environment & Energy","Health & Healthcare","Welfare & Social Housing","Education & Learning","Economy & Financial Services","Standards & Technology","Crime & Justice","Defence & Armed Forces","Immigration & Borders"
"Robert Courts",0.174904942965779,0.417177914110429,0.206185567010309,0.253521126760563,0.289940828402367,0.205128205128205,0.770642201834862,0.813559322033898,0.420634920634921,0.855769230769231,0.858447488584475
"John Hayes",0.140684410646388,0.0306748466257669,0.237113402061856,0.295774647887324,0.0946745562130177,0.461538461538462,0.678899082568807,0.830508474576271,0.73015873015873,0.951923076923077,0.931506849315068
"Desmond Swayne",0.133079847908745,0,0.164948453608247,0.28169014084507,0.0828402366863905,0.179487179487179,0.73394495412844,0.847457627118644,0.753968253968254,0.932692307692308,0.949771689497717
"Elliot Colburn",0.403041825095057,0.460122699386503,0.288659793814433,0.338028169014085,0.420118343195266,0.307692307692308,0.715596330275229,0.593220338983051,0.365079365079365,0.846153846153846,0.936073059360731
"Michael  Ellis",0.52851711026616,0.515337423312883,0.536082474226804,0.492957746478873,0.502958579881657,0.487179487179487,0.486238532110092,0.423728813559322,0.420634920634921,0.5,0.625570776255708
"Lia Nici",0.403041825095057,0.460122699386503,0.237113402061856,0.309859154929577,0.355029585798817,0.333333333333333,0.63302752293578,0.661016949152542,0.436507936507937,0.846153846153846,0.835616438356164
"Jesse Norman",0.254752851711027,0.110429447852761,0.0721649484536082,0.0985915492957746,0.118343195266272,0.179487179487179,0.752293577981651,0.796610169491525,0.698412698412698,0.855769230769231,0.639269406392694
"Anthony Mangnall",0.406844106463878,0.478527607361963,0.185567010309278,0.338028169014085,0.36094674556213,0.282051282051282,0.697247706422018,0.559322033898305,0.428571428571429,0.836538461538462,0.936073059360731
"Marcus Fysh",0.133079847908745,0.45398773006135,0.216494845360825,0.197183098591549,0.248520710059172,0.358974358974359,0.954128440366973,0.898305084745763,0.46031746031746,0.923076923076923,0.753424657534247
"Chris Loder",0.425855513307985,0.45398773006135,0.206185567010309,0.309859154929577,0.36094674556213,0.384615384615385,0.688073394495413,0.576271186440678,0.420634920634921,0.846153846153846,0.917808219178082
"Philip Hollobone",0,0.214723926380368,0.103092783505155,0.591549295774648,0.0887573964497041,0.230769230769231,0.73394495412844,0.406779661016949,0.603174603174603,0.913461538461538,0.977168949771689
"Alberto Costa",0.174904942965779,0.411042944785276,0.144329896907216,0.28169014084507,0.230769230769231,0.179487179487179,0.807339449541284,0.779661016949153,0.531746031746032,0.932692307692308,0.894977168949772
"Heather Wheeler",0.277566539923954,0.0797546012269939,0.144329896907216,0.0563380281690141,0.0355029585798817,0.102564102564103,0.825688073394495,0.864406779661017,0.888888888888889,0.961538461538462,0.981735159817352
"Caroline Johnson",0.144486692015209,0.404907975460123,0.247422680412371,0.267605633802817,0.325443786982249,0.333333333333333,0.908256880733945,0.76271186440678,0.420634920634921,0.923076923076923,0.940639269406393
"Crispin Blunt",0.133079847908745,0.0920245398773006,0.195876288659794,0.23943661971831,0.0946745562130177,0.153846153846154,0.724770642201835,0.88135593220339,0.603174603174603,0.865384615384615,0.849315068493151
"Mark Jenkinson",0.399239543726236,0.45398773006135,0.329896907216495,0.309859154929577,0.372781065088757,0.307692307692308,0.63302752293578,0.627118644067797,0.404761904761905,0.836538461538462,0.931506849315068
"Julian Sturdy",0.174904942965779,0.0368098159509202,0.0515463917525773,0.0422535211267606,0.0118343195266272,0.102564102564103,0.81651376146789,0.949152542372881,0.865079365079365,0.903846153846154,0.881278538812785
"Rebecca Harris",0.216730038022814,0.0245398773006135,0.0618556701030928,0.0422535211267606,0.0414201183431953,0.102564102564103,0.788990825688073,0.983050847457627,0.920634920634921,0.923076923076923,0.981735159817352
"Richard Drax",0.140684410646388,0.0797546012269939,0.164948453608247,0,0.0946745562130177,0.102564102564103,0.926605504587156,0.779661016949153,0.738095238095238,0.903846153846154,0.981735159817352
"Theo Clarke",0.44106463878327,0.496932515337423,0.278350515463918,0.338028169014085,0.378698224852071,0.333333333333333,0.697247706422018,0.457627118644068,0.373015873015873,0.855769230769231,0.853881278538813
"Christopher Chope",0.0798479087452472,0.380368098159509,0.360824742268041,0.323943661971831,0.14792899408284,0.333333333333333,0.660550458715596,0.559322033898305,0.547619047619048,0.644230769230769,0.908675799086758
"Rob Butler",0.403041825095057,0.441717791411043,0.206185567010309,0.338028169014085,0.355029585798817,0.282051282051282,0.697247706422018,0.559322033898305,0.404761904761905,0.807692307692308,0.936073059360731
"Anthony Browne",0.406844106463878,0.47239263803681,0.206185567010309,0.352112676056338,0.355029585798817,0.282051282051282,0.697247706422018,0.525423728813559,0.396825396825397,0.846153846153846,0.922374429223744
"Ruth Edwards",0.4106463878327,0.45398773006135,0.206185567010309,0.338028169014085,0.355029585798817,0.333333333333333,0.642201834862385,0.559322033898305,0.436507936507937,0.855769230769231,0.904109589041096
"Thérèse Coffey",0.14828897338403,0.417177914110429,0.185567010309278,0.28169014084507,0.260355029585799,0.128205128205128,0.935779816513762,0.728813559322034,0.444444444444444,0.894230769230769,0.936073059360731
"Mark Logan",0.422053231939163,0.478527607361963,0.247422680412371,0.309859154929577,0.372781065088757,0.307692307692308,0.73394495412844,0.474576271186441,0.380952380952381,0.846153846153846,0.936073059360731
"Tobias Ellwood",0.20532319391635,0.141104294478528,0.144329896907216,0.366197183098592,0.118343195266272,0.41025641025641,0.697247706422018,0.813559322033898,0.595238095238095,0.932692307692308,0.776255707762557
"James Duddridge",0.14828897338403,0.153374233128834,0.247422680412371,0.492957746478873,0.118343195266272,0.128205128205128,0.81651376146789,0.813559322033898,0.658730158730159,0.884615384615385,0.780821917808219
"Jeremy Wright",0.216730038022814,0.098159509202454,0.298969072164948,0.28169014084507,0.0887573964497041,0.0512820512820513,0.862385321100917,0.728813559322034,0.80952380952381,0.855769230769231,0.726027397260274
"Bill Wiggin",0.144486692015209,0.392638036809816,0.154639175257732,0.28169014084507,0.236686390532544,0.153846153846154,0.935779816513762,0.779661016949153,0.46031746031746,0.913461538461538,0.954337899543379
"William Cash",0.0456273764258555,0.239263803680982,0.103092783505155,0.394366197183099,0.130177514792899,0.307692307692308,0.697247706422018,0.542372881355932,0.603174603174603,0.913461538461538,0.926940639269406
"Craig Williams",0.338403041825095,0.466257668711656,0.195876288659794,0.394366197183099,0.272189349112426,0.153846153846154,0.724770642201835,0.627118644067797,0.46031746031746,0.855769230769231,0.954337899543379
"Jo Gideon",0.403041825095057,0.460122699386503,0.206185567010309,0.394366197183099,0.366863905325444,0.384615384615385,0.715596330275229,0.576271186440678,0.452380952380952,0.855769230769231,0.931506849315068
"Richard Fuller",0.384030418250951,0.098159509202454,0.0927835051546392,0.0845070422535211,0.0650887573964497,0.102564102564103,0.642201834862385,0.711864406779661,0.777777777777778,0.884615384615385,0.794520547945205
"Sara Britcliffe",0.406844106463878,0.460122699386503,0.237113402061856,0.464788732394366,0.366863905325444,0.358974358974359,0.688073394495413,0.559322033898305,0.428571428571429,0.817307692307692,0.926940639269406
"John Penrose",0.136882129277567,0.0858895705521472,0.144329896907216,0.323943661971831,0.106508875739645,0.128205128205128,0.697247706422018,0.983050847457627,0.658730158730159,0.932692307692308,0.968036529680365
"Will Quince",0.133079847908745,0.411042944785276,0.154639175257732,0.267605633802817,0.254437869822485,0.179487179487179,0.880733944954128,0.864406779661017,0.444444444444444,0.923076923076923,0.949771689497717
"Chloe Smith",0.216730038022814,0.098159509202454,0.103092783505155,0.0422535211267606,0.112426035502959,0.307692307692308,0.779816513761468,0.847457627118644,0.714285714285714,0.884615384615385,0.958904109589041
"Maria Miller",0.152091254752852,0.104294478527607,0.154639175257732,0.464788732394366,0.112426035502959,0.205128205128205,0.642201834862385,0.813559322033898,0.722222222222222,0.942307692307692,0.972602739726027
"Marco Longhi",0.433460076045627,0.47239263803681,0.206185567010309,0.309859154929577,0.378698224852071,0.282051282051282,0.651376146788991,0.576271186440678,0.333333333333333,0.855769230769231,0.858447488584475
"Brandon Lewis",0.212927756653992,0.0245398773006135,0.195876288659794,0.126760563380282,0.0650887573964497,0.230769230769231,0.669724770642202,0.898305084745763,0.825396825396825,0.923076923076923,0.972602739726027
"Edward Timpson",0.346007604562738,0.484662576687117,0.144329896907216,0.366197183098592,0.272189349112426,0.205128205128205,0.761467889908257,0.576271186440678,0.476190476190476,0.807692307692308,0.753424657534247
"Gagan Mohindra",0.418250950570342,0.478527607361963,0.206185567010309,0.338028169014085,0.366863905325444,0.307692307692308,0.706422018348624,0.593220338983051,0.388888888888889,0.855769230769231,0.844748858447489
"Nick Gibb",0.190114068441065,0.429447852760736,0.164948453608247,0.338028169014085,0.254437869822485,0.179487179487179,0.81651376146789,0.847457627118644,0.531746031746032,0.884615384615385,0.936073059360731
"Damian Green",0.193916349809886,0.0552147239263804,0.175257731958763,0.309859154929577,0.124260355029586,0.333333333333333,0.458715596330275,0.830508474576271,0.666666666666667,0.942307692307692,0.872146118721461
"Scott Benton",0.418250950570342,0.460122699386503,0.195876288659794,0.338028169014085,0.366863905325444,0.256410256410256,0.651376146788991,0.593220338983051,0.484126984126984,0.846153846153846,0.853881278538813
"Robert Syms",0.114068441064639,0.0920245398773006,0.164948453608247,0.309859154929577,0.0650887573964497,0.230769230769231,0.752293577981651,0.76271186440678,0.698412698412698,0.942307692307692,0.981735159817352
"Graham Brady",0.0760456273764259,0.122699386503067,0.0927835051546392,0.422535211267606,0.0946745562130177,0.307692307692308,0.678899082568807,0.559322033898305,0.547619047619048,0.798076923076923,0.917808219178082
"Daniel Kawczynski",0.121673003802281,0.0306748466257669,0.206185567010309,0.408450704225352,0.106508875739645,0.307692307692308,0.743119266055046,0.88135593220339,0.682539682539683,0.894230769230769,0.968036529680365
"Chris Grayling",0.178707224334601,0.429447852760736,0.216494845360825,0.338028169014085,0.254437869822485,0.230769230769231,0.908256880733945,0.898305084745763,0.531746031746032,0.826923076923077,0.904109589041096
"Laurence Robertson",0.0950570342205323,0.0122699386503067,0.154639175257732,0.366197183098592,0.100591715976331,0.282051282051282,0.761467889908257,0.728813559322034,0.753968253968254,0.961538461538462,0.958904109589041
"Miriam Cates",0.406844106463878,0.460122699386503,0.247422680412371,0.338028169014085,0.36094674556213,0.307692307692308,0.697247706422018,0.576271186440678,0.357142857142857,0.759615384615385,0.89041095890411
"Esther McVey",0.273764258555133,0.122699386503067,0.144329896907216,0.0985915492957746,0.254437869822485,0.358974358974359,0.660550458715596,0.508474576271186,0.698412698412698,0.913461538461538,0.817351598173516
"Sheryll Murray",0.182509505703422,0.0736196319018405,0.0412371134020619,0.169014084507042,0.00591715976331361,0.205128205128205,0.834862385321101,0.864406779661017,0.80952380952381,0.951923076923077,0.949771689497717
"Gordon Henderson",0.102661596958175,0.0552147239263804,0.0927835051546392,0.0985915492957746,0.0710059171597633,0.102564102564103,0.761467889908257,0.915254237288136,0.873015873015873,0.980769230769231,0.981735159817352
"Mark Pritchard",0.0988593155893536,0.190184049079755,0.278350515463918,0.507042253521127,0.260355029585799,0.205128205128205,0.706422018348624,0.610169491525424,0.563492063492063,0.903846153846154,0.917808219178082
"Nigel Mills",0.178707224334601,0.049079754601227,0.0309278350515464,0.0704225352112676,0.118343195266272,0.0769230769230769,0.807339449541284,0.915254237288136,0.801587301587302,0.961538461538462,0.968036529680365
"Jeremy Quin",0.182509505703422,0.411042944785276,0.247422680412371,0.338028169014085,0.248520710059172,0.307692307692308,0.899082568807339,0.779661016949153,0.53968253968254,0.903846153846154,0.885844748858447
"Lee Rowley",0.193916349809886,0.417177914110429,0.195876288659794,0.267605633802817,0.325443786982249,0.333333333333333,0.889908256880734,0.745762711864407,0.388888888888889,0.923076923076923,0.940639269406393
"Richard Holden",0.418250950570342,0.447852760736196,0.206185567010309,0.338028169014085,0.355029585798817,0.307692307692308,0.697247706422018,0.593220338983051,0.444444444444444,0.846153846153846,0.876712328767123
"Suella Braverman",0.391634980988593,0.423312883435583,0.257731958762887,0.23943661971831,0.396449704142012,0.358974358974359,0.81651376146789,0.694915254237288,0.349206349206349,0.75,0.881278538812785
"Jacob Rees-Mogg",0.114068441064639,0.0797546012269939,0.0309278350515464,0.028169014084507,0.0414201183431953,0.0769230769230769,0.788990825688073,1,0.849206349206349,0.961538461538462,0.917808219178082
"Mims Davies",0.163498098859316,0.429447852760736,0.134020618556701,0.323943661971831,0.242603550295858,0.230769230769231,0.834862385321101,0.779661016949153,0.492063492063492,0.913461538461538,0.958904109589041
"Duncan Baker",0.4106463878327,0.460122699386503,0.206185567010309,0.295774647887324,0.355029585798817,0.282051282051282,0.706422018348624,0.576271186440678,0.452380952380952,0.846153846153846,0.936073059360731
"Rachel Maclean",0.209125475285171,0.398773006134969,0.206185567010309,0.309859154929577,0.355029585798817,0.333333333333333,0.926605504587156,0.813559322033898,0.412698412698413,0.913461538461538,0.91324200913242
"Caroline Dinenage",0.216730038022814,0.0552147239263804,0.134020618556701,0.154929577464789,0.0473372781065089,0.102564102564103,0.752293577981651,0.898305084745763,0.753968253968254,0.913461538461538,0.954337899543379
"Matthew Offord",0.190114068441065,0.0429447852760736,0.123711340206186,0.140845070422535,0.100591715976331,0.153846153846154,0.871559633027523,0.796610169491525,0.825396825396825,0.971153846153846,0.844748858447489
"Jerome Mayhew",0.406844106463878,0.478527607361963,0.206185567010309,0.338028169014085,0.372781065088757,0.307692307692308,0.697247706422018,0.593220338983051,0.373015873015873,0.846153846153846,0.91324200913242
"Scott Mann",0.152091254752852,0.43558282208589,0.195876288659794,0.295774647887324,0.29585798816568,0.179487179487179,0.917431192660551,0.864406779661017,0.436507936507937,0.778846153846154,0.840182648401826
"Sally-Ann Hart",0.4106463878327,0.45398773006135,0.185567010309278,0.338028169014085,0.355029585798817,0.282051282051282,0.596330275229358,0.610169491525424,0.444444444444444,0.836538461538462,0.931506849315068
"James Sunderland",0.414448669201521,0.47239263803681,0.206185567010309,0.309859154929577,0.355029585798817,0.282051282051282,0.614678899082569,0.576271186440678,0.388888888888889,0.846153846153846,0.931506849315068
"Shaun Bailey",0.414448669201521,0.45398773006135,0.216494845360825,0.352112676056338,0.390532544378698,0.358974358974359,0.724770642201835,0.593220338983051,0.357142857142857,0.855769230769231,0.936073059360731
"Tom Hunt",0.418250950570342,0.45398773006135,0.206185567010309,0.309859154929577,0.396449704142012,0.307692307692308,0.697247706422018,0.576271186440678,0.404761904761905,0.826923076923077,0.908675799086758
"Martin Vickers",0.171102661596958,0.0674846625766871,0.0618556701030928,0.154929577464789,0.0532544378698225,0.102564102564103,0.853211009174312,0.898305084745763,0.801587301587302,0.932692307692308,0.963470319634703
"John Lamont",0.197718631178707,0.429447852760736,0.237113402061856,0.309859154929577,0.337278106508876,0.307692307692308,0.899082568807339,0.796610169491525,0.420634920634921,0.903846153846154,0.926940639269406
"Chris Philp",0.140684410646388,0.404907975460123,0.164948453608247,0.309859154929577,0.224852071005917,0.153846153846154,0.880733944954128,0.847457627118644,0.452380952380952,0.884615384615385,0.940639269406393
"Saqib Bhatti",0.403041825095057,0.45398773006135,0.288659793814433,0.309859154929577,0.36094674556213,0.333333333333333,0.697247706422018,0.559322033898305,0.388888888888889,0.855769230769231,0.917808219178082
"Michael Fabricant",0.102661596958175,0.0368098159509202,0.134020618556701,0.267605633802817,0.0591715976331361,0.307692307692308,0.651376146788991,0.694915254237288,0.738095238095238,0.951923076923077,0.981735159817352
"Gareth Bacon",0.403041825095057,0.45398773006135,0.216494845360825,0.309859154929577,0.355029585798817,0.307692307692308,0.697247706422018,0.593220338983051,0.404761904761905,0.855769230769231,0.936073059360731
"Victoria Atkins",0.159695817490494,0.417177914110429,0.164948453608247,0.295774647887324,0.242603550295858,0.230769230769231,0.944954128440367,0.864406779661017,0.452380952380952,0.894230769230769,0.963470319634703
"Damien Moore",0.220532319391635,0.404907975460123,0.216494845360825,0.253521126760563,0.337278106508876,0.333333333333333,0.889908256880734,0.796610169491525,0.412698412698413,0.875,0.940639269406393
"David Simmonds",0.448669201520913,0.45398773006135,0.247422680412371,0.366197183098592,0.36094674556213,0.358974358974359,0.688073394495413,0.576271186440678,0.436507936507937,0.846153846153846,0.899543378995434
"Richard Bacon",0.110266159695817,0.0797546012269939,0.154639175257732,0.352112676056338,0.118343195266272,0.205128205128205,0.73394495412844,0.745762711864407,0.642857142857143,0.951923076923077,0.926940639269406
"Bob Seely",0.243346007604563,0.423312883435583,0.185567010309278,0.267605633802817,0.349112426035503,0.333333333333333,0.899082568807339,0.711864406779661,0.428571428571429,0.903846153846154,0.926940639269406
"Theresa Villiers",0.133079847908745,0.0797546012269939,0.381443298969072,0.267605633802817,0.100591715976331,0.256410256410256,0.715596330275229,0.728813559322034,0.650793650793651,0.942307692307692,0.986301369863014
"Siobhan Baillie",0.425855513307985,0.45398773006135,0.237113402061856,0.323943661971831,0.355029585798817,0.358974358974359,0.715596330275229,0.542372881355932,0.388888888888889,0.846153846153846,0.89041095890411
"Royston Smith",0.140684410646388,0.417177914110429,0.164948453608247,0.28169014084507,0.313609467455621,0.256410256410256,0.981651376146789,0.796610169491525,0.468253968253968,0.894230769230769,0.876712328767123
"James Gray",0.0950570342205323,0.104294478527607,0.288659793814433,0.408450704225352,0.266272189349112,0.41025641025641,0.504587155963303,0.491525423728814,0.53968253968254,0.769230769230769,0.936073059360731
"Peter Bottomley",0.178707224334601,0.049079754601227,0.278350515463918,0.436619718309859,0.218934911242604,0.307692307692308,0.844036697247706,0.76271186440678,0.619047619047619,0.855769230769231,0.821917808219178
"Sajid Javid",0.216730038022814,0.0736196319018405,0.103092783505155,0.126760563380282,0.0887573964497041,0.179487179487179,0.596330275229358,0.76271186440678,0.801587301587302,0.865384615384615,0.840182648401826
"Mark Eastwood",0.414448669201521,0.45398773006135,0.288659793814433,0.338028169014085,0.372781065088757,0.358974358974359,0.614678899082569,0.508474576271186,0.365079365079365,0.836538461538462,0.872146118721461
"Kevin Foster",0.14828897338403,0.392638036809816,0.237113402061856,0.23943661971831,0.224852071005917,0.307692307692308,0.917431192660551,0.847457627118644,0.436507936507937,0.932692307692308,0.922374429223744
"David Johnston",0.406844106463878,0.45398773006135,0.216494845360825,0.323943661971831,0.355029585798817,0.333333333333333,0.688073394495413,0.576271186440678,0.404761904761905,0.846153846153846,0.885844748858447
"Ben Everitt",0.406844106463878,0.447852760736196,0.185567010309278,0.28169014084507,0.36094674556213,0.384615384615385,0.651376146788991,0.593220338983051,0.484126984126984,0.836538461538462,0.917808219178082
"Claire Coutinho",0.425855513307985,0.43558282208589,0.216494845360825,0.338028169014085,0.378698224852071,0.333333333333333,0.688073394495413,0.593220338983051,0.452380952380952,0.855769230769231,0.931506849315068
"Robert Buckland",0.273764258555133,0.049079754601227,0.11340206185567,0.140845070422535,0.0532544378698225,0.102564102564103,0.761467889908257,0.847457627118644,0.880952380952381,0.942307692307692,0.744292237442922
"Jane Stevenson",0.406844106463878,0.47239263803681,0.206185567010309,0.408450704225352,0.355029585798817,0.307692307692308,0.743119266055046,0.593220338983051,0.365079365079365,0.855769230769231,0.922374429223744
"Nick Fletcher",0.418250950570342,0.447852760736196,0.206185567010309,0.309859154929577,0.355029585798817,0.256410256410256,0.660550458715596,0.593220338983051,0.373015873015873,0.855769230769231,0.91324200913242
"John Stevenson",0.250950570342205,0.0306748466257669,0.103092783505155,0.0563380281690141,0.0828402366863905,0.102564102564103,0.807339449541284,0.813559322033898,0.777777777777778,0.961538461538462,0.936073059360731
"Mike Freer",0.231939163498099,0.0674846625766871,0.0412371134020619,0.140845070422535,0.0414201183431953,0.179487179487179,0.798165137614679,0.847457627118644,0.714285714285714,0.951923076923077,0.91324200913242
"Chris Skidmore",0.209125475285171,0.0429447852760736,0.0927835051546392,0.197183098591549,0.0118343195266272,0.102564102564103,0.825688073394495,0.864406779661017,0.896825396825397,0.951923076923077,0.65296803652968
"James Daly",0.406844106463878,0.45398773006135,0.195876288659794,0.309859154929577,0.355029585798817,0.333333333333333,0.660550458715596,0.661016949152542,0.468253968253968,0.807692307692308,0.835616438356164
"Robert Neill",0.269961977186312,0.116564417177914,0.185567010309278,0.309859154929577,0.106508875739645,0.128205128205128,0.568807339449541,0.76271186440678,0.761904761904762,0.875,0.744292237442922
"Mary Robinson",0.155893536121673,0.417177914110429,0.154639175257732,0.267605633802817,0.266272189349112,0.230769230769231,0.908256880733945,0.847457627118644,0.444444444444444,0.913461538461538,0.748858447488584
"Jack Brereton",0.20532319391635,0.404907975460123,0.195876288659794,0.267605633802817,0.325443786982249,0.307692307692308,0.871559633027523,0.813559322033898,0.396825396825397,0.894230769230769,0.945205479452055
"Jacob Young",0.406844106463878,0.45398773006135,0.22680412371134,0.309859154929577,0.36094674556213,0.307692307692308,0.568807339449541,0.542372881355932,0.388888888888889,0.855769230769231,0.899543378995434
"Giles Watling",0.197718631178707,0.417177914110429,0.195876288659794,0.422535211267606,0.337278106508876,0.282051282051282,0.889908256880734,0.76271186440678,0.373015873015873,0.875,0.940639269406393
"Jo Churchill",0.182509505703422,0.404907975460123,0.247422680412371,0.338028169014085,0.230769230769231,0.307692307692308,0.908256880733945,0.779661016949153,0.428571428571429,0.884615384615385,0.926940639269406
"Andrew Jones",0.20532319391635,0.0306748466257669,0.0618556701030928,0.0845070422535211,0.00591715976331361,0.128205128205128,0.752293577981651,0.915254237288136,0.865079365079365,0.942307692307692,0.977168949771689
"Alex Chalk",0.163498098859316,0.392638036809816,0.144329896907216,0.28169014084507,0.248520710059172,0.179487179487179,0.889908256880734,0.88135593220339,0.523809523809524,0.894230769230769,0.931506849315068
"Neil Hudson",0.391634980988593,0.460122699386503,0.237113402061856,0.380281690140845,0.390532544378698,0.307692307692308,0.623853211009174,0.593220338983051,0.404761904761905,0.846153846153846,0.908675799086758
"James Davies",0.338403041825095,0.447852760736196,0.216494845360825,0.352112676056338,0.301775147928994,0.153846153846154,0.697247706422018,0.576271186440678,0.396825396825397,0.855769230769231,0.931506849315068
"Simon Baynes",0.422053231939163,0.447852760736196,0.206185567010309,0.436619718309859,0.372781065088757,0.282051282051282,0.752293577981651,0.593220338983051,0.404761904761905,0.846153846153846,0.936073059360731
"Andrew Selous",0.174904942965779,0.0552147239263804,0.164948453608247,0.309859154929577,0.0532544378698225,0.205128205128205,0.678899082568807,0.830508474576271,0.753968253968254,0.971153846153846,0.958904109589041
"Marcus Jones",0.224334600760456,0.0368098159509202,0.0618556701030928,0.169014084507042,0.0473372781065089,0.128205128205128,0.834862385321101,1,0.865079365079365,0.961538461538462,0.954337899543379
"Julia Lopez",0.197718631178707,0.429447852760736,0.195876288659794,0.267605633802817,0.355029585798817,0.384615384615385,0.889908256880734,0.76271186440678,0.388888888888889,0.932692307692308,0.940639269406393
"Michelle Donelan",0.163498098859316,0.404907975460123,0.185567010309278,0.338028169014085,0.254437869822485,0.282051282051282,0.844036697247706,0.813559322033898,0.507936507936508,0.923076923076923,0.958904109589041
"David Morris",0.23574144486692,0.122699386503067,0.144329896907216,0.140845070422535,0.0650887573964497,0.0512820512820513,0.770642201834862,0.76271186440678,0.80952380952381,0.932692307692308,0.812785388127854
"Helen Grant",0.197718631178707,0.128834355828221,0.0927835051546392,0.225352112676056,0.0769230769230769,0.282051282051282,0.853211009174312,0.898305084745763,0.785714285714286,0.923076923076923,0.780821917808219
"Jane Hunt",0.414448669201521,0.460122699386503,0.206185567010309,0.295774647887324,0.366863905325444,0.282051282051282,0.706422018348624,0.593220338983051,0.412698412698413,0.855769230769231,0.936073059360731
"Kieran Mullan",0.422053231939163,0.45398773006135,0.206185567010309,0.309859154929577,0.366863905325444,0.333333333333333,0.715596330275229,0.559322033898305,0.412698412698413,0.836538461538462,0.936073059360731
"Helen Whately",0.171102661596958,0.411042944785276,0.144329896907216,0.295774647887324,0.254437869822485,0.230769230769231,0.871559633027523,0.847457627118644,0.507936507936508,0.903846153846154,0.926940639269406
"Danny Kruger",0.406844106463878,0.43558282208589,0.206185567010309,0.295774647887324,0.355029585798817,0.333333333333333,0.73394495412844,0.610169491525424,0.396825396825397,0.836538461538462,0.936073059360731
"Jonathan Lord",0.201520912547529,0.0552147239263804,0.0927835051546392,0.28169014084507,0.0946745562130177,0.128205128205128,0.623853211009174,0.694915254237288,0.849206349206349,0.923076923076923,0.908675799086758
"Jonathan Gullis",0.406844106463878,0.45398773006135,0.206185567010309,0.309859154929577,0.355029585798817,0.41025641025641,0.688073394495413,0.576271186440678,0.436507936507937,0.846153846153846,0.936073059360731
"Alexander Stafford",0.414448669201521,0.45398773006135,0.22680412371134,0.338028169014085,0.355029585798817,0.307692307692308,0.660550458715596,0.559322033898305,0.444444444444444,0.846153846153846,0.936073059360731
"Antony Higginbotham",0.425855513307985,0.45398773006135,0.206185567010309,0.295774647887324,0.355029585798817,0.333333333333333,0.660550458715596,0.593220338983051,0.444444444444444,0.846153846153846,0.835616438356164
"Ranil Jayawardena",0.20532319391635,0.423312883435583,0.268041237113402,0.323943661971831,0.248520710059172,0.230769230769231,0.81651376146789,0.76271186440678,0.404761904761905,0.913461538461538,0.89041095890411
"Simon Hart",0.209125475285171,0.0736196319018405,0.123711340206186,0.0985915492957746,0.118343195266272,0.102564102564103,0.807339449541284,0.813559322033898,0.777777777777778,0.971153846153846,0.963470319634703
"Alun Cairns",0.239543726235741,0.0368098159509202,0.0206185567010309,0.253521126760563,0.106508875739645,0.128205128205128,0.834862385321101,0.88135593220339,0.714285714285714,0.932692307692308,0.91324200913242
"David Duguid",0.224334600760456,0.411042944785276,0.22680412371134,0.323943661971831,0.325443786982249,0.358974358974359,0.880733944954128,0.813559322033898,0.404761904761905,0.865384615384615,0.899543378995434
"Bernard Jenkin",0.0950570342205323,0.0613496932515337,0.175257731958763,0.366197183098592,0.029585798816568,0.205128205128205,0.688073394495413,0.779661016949153,0.76984126984127,0.875,0.977168949771689
"Joy Morrissey",0.406844106463878,0.447852760736196,0.206185567010309,0.352112676056338,0.355029585798817,0.307692307692308,0.688073394495413,0.542372881355932,0.396825396825397,0.846153846153846,0.917808219178082
"Neil O'Brien",0.247148288973384,0.423312883435583,0.195876288659794,0.23943661971831,0.325443786982249,0.282051282051282,0.862385321100917,0.813559322033898,0.380952380952381,0.923076923076923,0.894977168949772
"Craig Whittaker",0.258555133079848,0.104294478527607,0.134020618556701,0.225352112676056,0.0591715976331361,0.153846153846154,0.669724770642202,0.915254237288136,0.865079365079365,0.961538461538462,0.922374429223744
"Robbie Moore",0.399239543726236,0.460122699386503,0.206185567010309,0.309859154929577,0.355029585798817,0.307692307692308,0.688073394495413,0.576271186440678,0.373015873015873,0.836538461538462,0.936073059360731
"David T C Davies",0.444866920152091,0.45398773006135,0.206185567010309,0.352112676056338,0.396449704142012,0.384615384615385,0.651376146788991,0.593220338983051,0.5,0.817307692307692,0.881278538812785
"Mike Wood",0.197718631178707,0.411042944785276,0.144329896907216,0.253521126760563,0.254437869822485,0.153846153846154,0.889908256880734,0.864406779661017,0.515873015873016,0.932692307692308,0.904109589041096
"Margaret Hodge",0.813688212927757,0.809815950920245,0.77319587628866,0.605633802816901,0.686390532544379,0.615384615384615,0.412844036697248,0.423728813559322,0.547619047619048,0.125,0.205479452054795
"Samantha Dixon",0.577946768060836,0.521472392638037,0.505154639175258,0.492957746478873,0.538461538461538,0.564102564102564,0.403669724770642,0.406779661016949,0.579365079365079,0.480769230769231,0.292237442922374
"Keir Mather",0.543726235741445,0.515337423312883,0.505154639175258,0.492957746478873,0.502958579881657,0.538461538461538,0.504587155963303,0.423728813559322,0.515873015873016,0.490384615384615,0.502283105022831
"Matt Western",0.836501901140684,0.619631901840491,0.77319587628866,0.746478873239437,0.621301775147929,0.666666666666667,0.128440366972477,0.135593220338983,0.603174603174603,0.163461538461538,0.0776255707762557
